id	name
00	type
01	typeLsb
03	prm1
04	prm2
05	prm3
06	prm4
07	prm5
08	prm6
09	prm7
0a	prm8
0b	prm9
0c	prm10
0d	prm11
0e	prm12
0f	prm13
10	prm14
11	prm15
12	prm16
13	prm17
14	prm18
15	prm19
16	prm20
17	sendToReverb
18	sendToChorus
19	sendToDelay
1b	ctrlSrc1
1c	ctrlDepth1
1d	ctrlSrc2
1e	ctrlDepth2
1f	sendToEqSwitch
